"label.csv_policies.customer","label.csv_policies.state","fact.csv_policies.customer_lifetime_value","label.csv_policies.coverage","label.csv_policies.education","effective_to_date","label.csv_policies.employmentstatus","label.csv_policies.gender","fact.csv_policies.income","label.csv_policies.marital_status","fact.csv_policies.monthly_premium_auto","label.csv_policies.policy_type","label.csv_policies.renew_offer_type","label.csv_policies.sales_channel","fact.csv_policies.total_claim_amount","label.csv_policies.vehicle_class","label.csv_policies.vehicle_size"
"EX97404","Oregon","2155.209879","Basic","High School or Below","08/05/2015","Unemployed","F","0","Single","70","Personal Auto","Offer1","Branch","336","Four-Door Car","Medsize"
"RQ99149","California","2748.851081","Basic","Master","08/14/2015","Employed","M","32437","Married","69","Corporate Auto","Offer2","Branch","473.361602","Two-Door Car","Medsize"
"UP57305","California","5087.015287","Basic","Bachelor","08/11/2015","Employed","M","22726","Married","65","Personal Auto","Offer2","Branch","312","Four-Door Car","Medsize"
"IC82877","Arizona","14031.70314","Basic","Bachelor","08/08/2015","Employed","M","58092","Married","72","Personal Auto","Offer2","Branch","202.24202","Two-Door Car","Medsize"
"JO63956","California","8656.396659","Basic","College","09/02/2015","Employed","M","83365","Married","109","Personal Auto","Offer2","Branch","523.2","SUV","Medsize"
"MD47500","California","4861.493017","Basic","College","09/11/2015","Medical Leave","M","12153","Single","69","Personal Auto","Offer1","Branch","438.155584","Four-Door Car","Large"
"OW31837","California","19174.63407","Basic","Bachelor","09/11/2015","Employed","F","74028","Married","118","Corporate Auto","Offer4","Call Center","53.076203","SUV","Medsize"
"OY20177","Oregon","7089.68396","Extended","High School or Below","09/17/2015","Employed","M","52707","Married","90","Corporate Auto","Offer3","Branch","432","Four-Door Car","Medsize"
"LZ10377","California","6802.06713","Extended","High School or Below","08/22/2015","Employed","M","47451","Married","87","Personal Auto","Offer2","Agent","417.6","Four-Door Car","Medsize"
"UB17669","Nevada","2359.423599","Basic","Bachelor","08/11/2015","Disabled","F","19864","Divorced","63","Personal Auto","Offer1","Web","352.394515","Four-Door Car","Medsize"
"DP77737","Oregon","15114.40241","Basic","High School or Below","08/19/2015","Medical Leave","F","28513","Married","100","Personal Auto","Offer2","Call Center","480","SUV","Medsize"
"QT39597","Arizona","2926.829158","Basic","High School or Below","09/04/2015","Employed","M","26242","Married","74","Personal Auto","Offer2","Branch","347.060173","Four-Door Car","Medsize"
"MQ74051","Arizona","13014.23496","Basic","Bachelor","09/15/2015","Employed","F","55067","Single","110","Personal Auto","Offer1","Agent","353.098604","SUV","Medsize"
"MN98042","California","7901.697919","Basic","College","09/01/2015","Employed","M","62291","Married","100","Personal Auto","Offer2","Web","480","Sports Car","Medsize"
"XJ60303","California","13406.92021","Premium","Bachelor","08/18/2015","Employed","F","25048","Married","167","Personal Auto","Offer1","Agent","801.6","SUV","Medsize"
"GU42671","Arizona","6106.941981","Extended","Bachelor","09/21/2015","Medical Leave","F","16654","Married","79","Personal Auto","Offer1","Branch","379.2","Four-Door Car","Medsize"
"DK26322","Washington","12321.83615","Basic","High School or Below","08/22/2015","Medical Leave","M","26887","Single","113","Special Auto","Offer1","Web","542.4","SUV","Small"
"NT75612","Oregon","19338.5293","Basic","College","09/02/2015","Employed","F","22784","Married","70","Personal Auto","Offer2","Agent","224.904234","Four-Door Car","Medsize"
"AX28231","Washington","5431.371279","Basic","High School or Below","08/01/2015","Employed","M","49345","Married","69","Personal Auto","Offer2","Agent","251.075981","Two-Door Car","Medsize"
"GA89827","Oregon","7329.828776","Basic","College","08/11/2015","Unemployed","M","0","Single","70","Personal Auto","Offer1","Agent","622.381217","Four-Door Car","Medsize"
"UX91266","California","3484.141641","Extended","Bachelor","08/10/2015","Employed","M","34307","Divorced","92","Personal Auto","Offer1","Call Center","186.025014","Four-Door Car","Medsize"
"UC10048","Oregon","6964.051797","Extended","College","09/19/2015","Unemployed","F","0","Married","95","Corporate Auto","Offer1","Web","629.647822","Four-Door Car","Medsize"
"CY90231","Nevada","25253.10198","Basic","Master","09/26/2015","Employed","M","44096","Divorced","72","Personal Auto","Offer1","Branch","345.6","Four-Door Car","Small"
"QD26729","California","2523.654743","Basic","College","08/20/2015","Employed","M","43204","Married","64","Personal Auto","Offer4","Branch","246.065764","Four-Door Car","Medsize"
"RZ98310","Nevada","17349.03226","Extended","Bachelor","09/28/2015","Unemployed","F","0","Married","92","Personal Auto","Offer1","Call Center","441.6","Four-Door Car","Medsize"
"VJ73478","Oregon","4058.668736","Basic","Bachelor","09/22/2015","Unemployed","M","0","Single","117","Personal Auto","Offer3","Web","842.4","Sports Car","Medsize"
"KR29524","Oregon","4742.617289","Basic","Bachelor","09/26/2015","Employed","F","78596","Married","118","Personal Auto","Offer1","Branch","133.907696","SUV","Medsize"
"ID58813","California","4363.599418","Basic","Bachelor","08/17/2015","Employed","M","38925","Divorced","112","Personal Auto","Offer3","Agent","241.304377","Sports Car","Medsize"
"SL98898","Nevada","9048.983447","Basic","High School or Below","08/24/2015","Unemployed","M","0","Married","119","Personal Auto","Offer2","Web","571.2","Sports Car","Medsize"
"LH90819","California","4210.096739","Basic","Master","09/22/2015","Employed","M","21885","Single","108","Corporate Auto","Offer3","Agent","52.339396","SUV","Large"
"OL55220","California","5241.142484","Basic","Bachelor","08/28/2015","Employed","F","48345","Single","67","Personal Auto","Offer2","Web","212.009825","Four-Door Car","Large"
"YU90693","California","2481.842224","Basic","High School or Below","08/13/2015","Employed","F","77993","Single","62","Personal Auto","Offer2","Agent","297.6","Four-Door Car","Medsize"
"NM70181","Oregon","3585.942995","Extended","Master","08/15/2015","Employed","M","25748","Married","90","Personal Auto","Offer3","Call Center","117.871165","Four-Door Car","Medsize"
"ZU30804","California","5498.940679","Basic","College","09/05/2015","Medical Leave","M","22520","Married","73","Personal Auto","Offer1","Branch","350.4","Four-Door Car","Medsize"
"ZT31931","Oregon","10377.36842","Extended","High School or Below","09/07/2015","Unemployed","M","0","Married","95","Personal Auto","Offer2","Web","579.452318","Two-Door Car","Medsize"
"BS29584","Oregon","2589.695091","Basic","College","09/20/2015","Unemployed","F","0","Single","73","Personal Auto","Offer1","Web","350.4","Four-Door Car","Medsize"
"SX63814","Arizona","9312.585034","Premium","High School or Below","09/13/2015","Employed","M","75986","Married","115","Personal Auto","Offer3","Call Center","89.119797","Four-Door Car","Medsize"
"YL81070","Oregon","14396.24222","Extended","High School or Below","09/05/2015","Unemployed","M","0","Single","205","Personal Auto","Offer1","Call Center","1476","Luxury Car","Medsize"
"RW24925","Oregon","31920.76916","Basic","College","08/28/2015","Employed","F","58542","Married","114","Personal Auto","Offer2","Branch","129.985718","SUV","Medsize"
"FB84409","Arizona","4921.325084","Basic","Bachelor","09/08/2015","Employed","M","43640","Married","64","Personal Auto","Offer2","Agent","1.208908","Four-Door Car","Medsize"
"YP38413","Oregon","25805.50599","Basic","College","09/28/2015","Employed","F","86901","Single","72","Personal Auto","Offer1","Agent","313.366255","Two-Door Car","Medsize"
"ZE53116","Arizona","5963.818306","Basic","High School or Below","09/17/2015","Employed","M","94115","Married","74","Personal Auto","Offer3","Call Center","409.089884","Four-Door Car","Small"
"SU95720","California","8923.113112","Extended","High School or Below","08/14/2015","Unemployed","M","0","Married","125","Personal Auto","Offer4","Branch","900","SUV","Small"
"UM94104","Oregon","5214.971007","Basic","High School or Below","08/01/2015","Employed","M","65375","Married","65","Personal Auto","Offer4","Branch","6.07744","Four-Door Car","Medsize"
"ET64307","California","12522.53868","Basic","Bachelor","09/11/2015","Employed","F","44341","Married","105","Personal Auto","Offer1","Agent","355.114822","Sports Car","Medsize"
"XD32841","Oregon","13897.38856","Premium","Bachelor","09/23/2015","Medical Leave","M","24378","Married","188","Corporate Auto","Offer1","Agent","902.4","SUV","Medsize"
"SI90461","Washington","3372.420457","Extended","High School or Below","09/08/2015","Employed","F","93489","Divorced","84","Corporate Auto","Offer2","Agent","104.280764","Four-Door Car","Medsize"
"RV75918","California","7809.515468","Extended","College","08/23/2015","Employed","F","69161","Married","97","Personal Auto","Offer3","Agent","341.431343","Four-Door Car","Medsize"
"DZ64604","California","12269.41862","Premium","High School or Below","09/12/2015","Employed","M","60774","Married","154","Personal Auto","Offer2","Branch","739.2","SUV","Small"
"WF98532","California","3123.080994","Basic","Bachelor","09/19/2015","Unemployed","M","0","Married","101","Personal Auto","Offer1","Agent","960.115399","SUV","Large"
"GQ15613","Arizona","8004.214781","Basic","High School or Below","08/07/2015","Employed","F","54008","Married","67","Personal Auto","Offer2","Branch","370.503286","Four-Door Car","Medsize"
"XU63766","Oregon","8105.872317","Basic","Bachelor","09/01/2015","Unemployed","F","0","Married","74","Personal Auto","Offer1","Branch","232.01349","Four-Door Car","Medsize"
"VU35401","Nevada","2758.703811","Basic","High School or Below","08/18/2015","Employed","F","44619","Married","68","Corporate Auto","Offer2","Web","283.668439","Four-Door Car","Medsize"
"NH95163","Oregon","3707.282365","Premium","College","09/24/2015","Medical Leave","F","16476","Divorced","101","Personal Auto","Offer1","Web","313.885191","Four-Door Car","Medsize"
"CD55111","California","30154.68108","Extended","Master","08/02/2015","Employed","M","73359","Married","94","Corporate Auto","Offer2","Call Center","107.187926","Two-Door Car","Medsize"
"TQ73797","California","8099.838433","Basic","Bachelor","09/11/2015","Employed","M","25949","Married","104","Personal Auto","Offer2","Branch","499.2","SUV","Small"
"CC43119","California","2921.490461","Basic","Bachelor","08/19/2015","Employed","F","62018","Married","73","Corporate Auto","Offer4","Web","90.094835","Two-Door Car","Medsize"
"CD38665","California","14510.44376","Basic","High School or Below","09/01/2015","Employed","M","41433","Married","183","Personal Auto","Offer2","Call Center","1317.6","Luxury Car","Medsize"
"JM30137","Washington","16793.9728","Extended","College","09/09/2015","Unemployed","F","0","Single","238","Personal Auto","Offer2","Call Center","1142.4","Luxury Car","Large"
"CJ29883","Arizona","5332.462694","Basic","Doctor","09/22/2015","Employed","F","68931","Married","66","Personal Auto","Offer2","Branch","309.577946","Four-Door Car","Medsize"
"LJ35581","Washington","10025.91827","Premium","Bachelor","09/28/2015","Unemployed","F","0","Single","141","Personal Auto","Offer2","Agent","1015.2","SUV","Medsize"
"DL11519","Oregon","6875.606133","Basic","College","09/27/2015","Unemployed","M","0","Single","104","Special Auto","Offer1","Branch","748.8","SUV","Medsize"
"AK11719","California","2272.30731","Basic","Master","08/24/2015","Unemployed","M","0","Single","64","Corporate Auto","Offer3","Agent","286.124652","Four-Door Car","Medsize"
"YL91288","California","8923.154803","Basic","Master","09/02/2015","Employed","F","98044","Single","73","Personal Auto","Offer3","Branch","347.336864","Four-Door Car","Small"
"XV53746","California","16484.01644","Basic","High School or Below","09/21/2015","Employed","F","91354","Married","68","Special Auto","Offer2","Agent","361.646987","Two-Door Car","Medsize"
"HU57895","Washington","6860.592636","Basic","College","09/04/2015","Unemployed","F","0","Divorced","109","Corporate Auto","Offer1","Call Center","605.137484","Sports Car","Medsize"
"MI95708","Arizona","12947.68269","Premium","High School or Below","09/13/2015","Retired","F","15083","Married","115","Personal Auto","Offer1","Call Center","552","Four-Door Car","Large"
"AX45422","California","13786.70272","Basic","High School or Below","08/19/2015","Unemployed","F","0","Married","61","Personal Auto","Offer1","Call Center","370.755025","Four-Door Car","Medsize"
"KT92231","Oregon","7706.032636","Basic","Bachelor","08/02/2015","Unemployed","M","0","Single","107","Personal Auto","Offer1","Agent","1267.709661","Sports Car","Medsize"
"BM53580","Oregon","8520.145801","Extended","Bachelor","08/18/2015","Unemployed","F","0","Divorced","80","Personal Auto","Offer1","Agent","69.142986","Four-Door Car","Medsize"
"ZB32409","California","2242.226055","Basic","Bachelor","09/11/2015","Unemployed","F","0","Single","67","Personal Auto","Offer1","Agent","618.355883","Four-Door Car","Medsize"
"XA21742","California","27069.49674","Extended","Bachelor","08/08/2015","Employed","F","22955","Single","92","Personal Auto","Offer3","Branch","441.6","Four-Door Car","Small"
"RD22761","Washington","20579.69157","Basic","Bachelor","08/16/2015","Unemployed","M","0","Single","69","Personal Auto","Offer3","Call Center","566.673518","Four-Door Car","Medsize"
"PZ10136","Oregon","2465.616631","Basic","Master","08/17/2015","Employed","M","51641","Single","63","Personal Auto","Offer1","Agent","137.091494","Four-Door Car","Medsize"
"OG62048","California","9052.951051","Basic","Master","09/08/2015","Medical Leave","F","10211","Divorced","119","Personal Auto","Offer3","Branch","571.2","SUV","Medsize"
"IH23596","California","2546.364668","Basic","Bachelor","09/23/2015","Unemployed","F","0","Divorced","68","Corporate Auto","Offer1","Call Center","296.692076","Four-Door Car","Medsize"
"HE72629","Arizona","3007.386248","Extended","Bachelor","09/10/2015","Unemployed","F","0","Divorced","80","Personal Auto","Offer1","Branch","16.524885","Two-Door Car","Large"
"KW52549","Arizona","27789.69235","Extended","Bachelor","08/20/2015","Employed","F","33806","Divorced","89","Personal Auto","Offer2","Web","395.729716","Four-Door Car","Medsize"
"OZ82391","California","6289.014959","Extended","Master","08/09/2015","Employed","M","50269","Divorced","80","Personal Auto","Offer2","Call Center","32.228778","Two-Door Car","Large"
"HH22446","Nevada","3954.344534","Basic","Bachelor","09/25/2015","Disabled","M","18375","Married","103","Personal Auto","Offer1","Branch","535.080276","Sports Car","Large"
"HW16019","Oregon","7583.189638","Basic","Bachelor","09/08/2015","Disabled","M","24133","Married","68","Personal Auto","Offer4","Call Center","76.026046","Two-Door Car","Medsize"
"IS30186","California","6186.497831","Extended","College","08/31/2015","Employed","F","88375","Divorced","77","Personal Auto","Offer2","Agent","0.42331","Four-Door Car","Medsize"
"HN45134","Arizona","5757.442258","Basic","Master","08/31/2015","Employed","M","88997","Divorced","72","Personal Auto","Offer2","Branch","174.041566","Four-Door Car","Small"
